cust_id,customer_gender,age_group,customer_country,referral_type,transaction_type,transaction_date,subscription_type,transaction_year,subscription_price
1519,Male,35-44,Finland,Organic Search,UPGRADE,2022-04-01,MAX,2022,119.0
1520,Male,25-34,Denmark,Organic Search,INITIAL,2020-12-01,PRO,2020,65.0
1520,Male,25-34,Denmark,Organic Search,UPGRADE,2022-02-01,MAX,2022,119.0
1521,Other,45-54,Sweden,Paid Search,INITIAL,2021-02-01,PRO,2021,75.0
1521,Other,45-54,Sweden,Paid Search,REDUCTION,2022-07-01,BASIC,2022,53.0
1522,Male,18-24,Norway,TV,INITIAL,2020-03-01,BASIC,2020,33.0
1522,Male,18-24,Norway,TV,UPGRADE,2022-02-01,MAX,2022,119.0
1522,Male,18-24,Norway,TV,CHURN,2021-03-01,BASIC,2021,43.0
1523,Male,55-65,Sweden,,INITIAL,2020-09-01,BASIC,2020,33.0
1523,Male,55-65,Sweden,,UPGRADE,2021-06-01,MAX,2021,109.0
1523,Male,55-65,Sweden,,CHURN,2021-03-01,BASIC,2021,43.0
1524,Male,45-54,Norway,,INITIAL,2020-11-01,BASIC,2020,33.0
1525,Male,18-24,Sweden,Organic Search,INITIAL,2020-12-01,BASIC,2020,33.0
1525,Male,18-24,Sweden,Organic Search,UPGRADE,2021-12-01,MAX,2021,109.0
1525,Male,18-24,Sweden,Organic Search,CHURN,2022-08-01,MAX,2022,119.0
1525,Male,18-24,Sweden,Organic Search,CHURN,2021-06-01,BASIC,2021,43.0
1526,Other,25-34,Denmark,Google Ads,INITIAL,2021-07-01,BASIC,2021,43.0
1526,Other,25-34,Denmark,Google Ads,UPGRADE,2022-11-01,PRO,2022,85.0
1526,Other,25-34,Denmark,Google Ads,CHURN,2022-02-01,BASIC,2022,53.0
1527,Male,25-34,Sweden,facebook,INITIAL,2022-07-01,PRO,2022,85.0
1528,Male,18-24,Sweden,facebook,INITIAL,2020-01-01,BASIC,2020,33.0
1528,Male,18-24,Sweden,facebook,UPGRADE,2022-02-01,MAX,2022,119.0
1529,Male,25-34,Denmark,Organic Search,INITIAL,2022-01-01,PRO,2022,85.0
1529,Male,25-34,Denmark,Organic Search,REDUCTION,2022-06-01,BASIC,2022,53.0
1530,Male,18-24,Sweden,,INITIAL,2020-01-01,PRO,2020,65.0
1530,Male,18-24,Sweden,,UPGRADE,2021-10-01,MAX,2021,109.0
1531,Male,25-34,Sweden,Google Ads,INITIAL,2021-10-01,BASIC,2021,43.0
1532,Male,55-65,Finland,,INITIAL,2020-01-01,PRO,2020,65.0
1532,Male,55-65,Finland,,UPGRADE,2020-05-01,MAX,2020,99.0
1532,Male,55-65,Finland,,CHURN,2020-08-01,PRO,2020,65.0
1532,Male,55-65,Finland,,CHURN,2021-06-01,MAX,2021,109.0
1533,Male,35-44,Finland,,INITIAL,2020-05-01,PRO,2020,65.0
1533,Male,35-44,Finland,,UPGRADE,2021-04-01,MAX,2021,109.0
1533,Male,35-44,Finland,,CHURN,2021-11-01,MAX,2021,109.0
1533,Male,35-44,Finland,,CHURN,2020-10-01,PRO,2020,65.0
1534,Other,45-54,Sweden,Display,INITIAL,2020-01-01,PRO,2020,65.0
1534,Other,45-54,Sweden,Display,UPGRADE,2020-09-01,MAX,2020,99.0
1535,Other,35-44,Denmark,Organic Search,INITIAL,2021-09-01,MAX,2021,109.0
1535,Other,35-44,Denmark,Organic Search,REDUCTION,2022-03-01,PRO,2022,85.0
1536,Other,18-24,Sweden,,INITIAL,2022-09-01,BASIC,2022,53.0
1537,Other,18-24,Finland,TV,INITIAL,2021-07-01,MAX,2021,109.0
1537,Other,18-24,Finland,TV,REDUCTION,2021-08-01,PRO,2021,75.0
1538,Other,55-65,Sweden,,INITIAL,2020-12-01,BASIC,2020,33.0
1538,Other,55-65,Sweden,,UPGRADE,2021-07-01,PRO,2021,75.0
1539,Other,55-65,Finland,facebook,INITIAL,2020-03-01,MAX,2020,99.0
1539,Other,55-65,Finland,facebook,REDUCTION,2021-10-01,BASIC,2021,43.0
1540,Male,18-24,Finland,facebook,INITIAL,2021-08-01,BASIC,2021,43.0
1541,Female,45-54,Sweden,,INITIAL,2022-02-01,MAX,2022,119.0
1541,Female,45-54,Sweden,,REDUCTION,2022-04-01,PRO,2022,85.0
1542,Female,25-34,Finland,TV,INITIAL,2020-01-01,BASIC,2020,33.0
1542,Female,25-34,Finland,TV,UPGRADE,2022-04-01,PRO,2022,85.0
1543,Female,18-24,Finland,,INITIAL,2022-10-01,BASIC,2022,53.0
1544,Other,25-34,Denmark,,INITIAL,2020-04-01,MAX,2020,99.0
1544,Other,25-34,Denmark,,REDUCTION,2021-09-01,BASIC,2021,43.0
1545,Male,25-34,Denmark,Organic Search,INITIAL,2022-02-01,BASIC,2022,53.0
1545,Male,25-34,Denmark,Organic Search,UPGRADE,2022-10-01,MAX,2022,119.0
1545,Male,25-34,Denmark,Organic Search,CHURN,2022-09-01,BASIC,2022,53.0
1546,Female,35-44,Finland,,INITIAL,2021-06-01,PRO,2021,75.0
1546,Female,35-44,Finland,,REDUCTION,2021-08-01,BASIC,2021,43.0
1547,Female,18-24,Sweden,,INITIAL,2020-11-01,PRO,2020,65.0
1547,Female,18-24,Sweden,,UPGRADE,2022-02-01,MAX,2022,119.0
1548,Other,55-65,Norway,Google Ads,INITIAL,2021-10-01,PRO,2021,75.0
1548,Other,55-65,Norway,Google Ads,UPGRADE,2022-08-01,MAX,2022,119.0
1549,Male,45-54,Finland,,INITIAL,2021-07-01,PRO,2021,75.0
1549,Male,45-54,Finland,,CHURN,2022-08-01,PRO,2022,85.0
1550,Male,25-34,Denmark,TV,INITIAL,2022-03-01,BASIC,2022,53.0
1550,Male,25-34,Denmark,TV,CHURN,2022-08-01,BASIC,2022,53.0
1551,Male,18-24,Denmark,Google Ads,INITIAL,2020-04-01,PRO,2020,65.0
1551,Male,18-24,Denmark,Google Ads,UPGRADE,2021-11-01,MAX,2021,109.0
1551,Male,18-24,Denmark,Google Ads,CHURN,2020-08-01,PRO,2020,65.0
1552,Other,35-44,Sweden,Paid Search,INITIAL,2021-01-01,MAX,2021,109.0
1552,Other,35-44,Sweden,Paid Search,REDUCTION,2021-09-01,PRO,2021,75.0
1553,Female,55-65,Sweden,facebook,INITIAL,2022-03-01,MAX,2022,119.0
1553,Female,55-65,Sweden,facebook,REDUCTION,2022-09-01,BASIC,2022,53.0
1554,Female,35-44,Denmark,Organic Search,INITIAL,2022-07-01,BASIC,2022,53.0
1555,Other,18-24,Finland,facebook,INITIAL,2022-05-01,BASIC,2022,53.0
1556,Female,18-24,Denmark,facebook,INITIAL,2022-12-01,BASIC,2022,53.0
1557,Other,45-54,Denmark,,INITIAL,2020-01-01,BASIC,2020,33.0
1557,Other,45-54,Denmark,,UPGRADE,2020-08-01,PRO,2020,65.0
1557,Other,45-54,Denmark,,CHURN,2020-06-01,BASIC,2020,33.0
1558,Male,18-24,Denmark,,INITIAL,2022-03-01,PRO,2022,85.0
1559,Male,25-34,Finland,,INITIAL,2020-05-01,PRO,2020,65.0
1559,Male,25-34,Finland,,UPGRADE,2021-12-01,MAX,2021,109.0
1559,Male,25-34,Finland,,CHURN,2020-12-01,PRO,2020,65.0
1560,Male,55-65,Denmark,,INITIAL,2020-11-01,PRO,2020,65.0
1560,Male,55-65,Denmark,,UPGRADE,2021-06-01,MAX,2021,109.0
1560,Male,55-65,Denmark,,CHURN,2021-08-01,PRO,2021,75.0
1561,Other,55-65,Sweden,Google Ads,INITIAL,2021-05-01,BASIC,2021,43.0
1562,Other,25-34,Denmark,Organic Search,INITIAL,2022-10-01,BASIC,2022,53.0
1563,Female,18-24,Finland,,INITIAL,2022-12-01,MAX,2022,119.0
1564,Other,35-44,Sweden,,INITIAL,2020-03-01,BASIC,2020,33.0
1564,Other,35-44,Sweden,,UPGRADE,2021-08-01,MAX,2021,109.0
1565,Male,45-54,Denmark,,INITIAL,2022-04-01,PRO,2022,85.0
1565,Male,45-54,Denmark,,REDUCTION,2022-08-01,BASIC,2022,53.0
1566,Male,45-54,Norway,,INITIAL,2022-08-01,PRO,2022,85.0
1566,Male,45-54,Norway,,UPGRADE,2022-11-01,MAX,2022,119.0
1567,Female,45-54,Norway,Display,INITIAL,2022-02-01,PRO,2022,85.0
1568,Other,45-54,Norway,Paid Search,INITIAL,2022-02-01,BASIC,2022,53.0
1569,Other,25-34,Denmark,facebook,INITIAL,2022-09-01,MAX,2022,119.0
1570,Male,55-65,Sweden,TV,INITIAL,2022-07-01,BASIC,2022,53.0
1571,Male,45-54,Sweden,,INITIAL,2021-08-01,BASIC,2021,43.0
1572,Other,35-44,Finland,,INITIAL,2022-08-01,BASIC,2022,53.0
1573,Male,55-65,Norway,,INITIAL,2022-08-01,PRO,2022,85.0
1574,Other,55-65,Sweden,Organic Search,INITIAL,2021-05-01,PRO,2021,75.0
1574,Other,55-65,Sweden,Organic Search,UPGRADE,2021-12-01,MAX,2021,109.0
1575,Other,55-65,Denmark,,INITIAL,2020-03-01,PRO,2020,65.0
1575,Other,55-65,Denmark,,UPGRADE,2021-07-01,MAX,2021,109.0
1575,Other,55-65,Denmark,,CHURN,2022-06-01,MAX,2022,119.0
1575,Other,55-65,Denmark,,CHURN,2022-06-01,MAX,2022,119.0
1576,Male,55-65,Sweden,,INITIAL,2022-10-01,BASIC,2022,53.0
1577,Female,18-24,Finland,Organic Search,INITIAL,2021-07-01,PRO,2021,75.0
1577,Female,18-24,Finland,Organic Search,REDUCTION,2021-10-01,BASIC,2021,43.0
1578,Other,45-54,Denmark,Paid Search,INITIAL,2021-05-01,MAX,2021,109.0
1578,Other,45-54,Denmark,Paid Search,REDUCTION,2021-06-01,PRO,2021,75.0
1579,Other,25-34,Denmark,Organic Search,INITIAL,2022-12-01,BASIC,2022,53.0
1580,Male,55-65,Norway,,INITIAL,2020-10-01,BASIC,2020,33.0
1581,Other,18-24,Denmark,TV,INITIAL,2022-07-01,PRO,2022,85.0
1581,Other,18-24,Denmark,TV,REDUCTION,2022-08-01,BASIC,2022,53.0
1582,Male,45-54,Denmark,Organic Search,INITIAL,2022-05-01,PRO,2022,85.0
1582,Male,45-54,Denmark,Organic Search,REDUCTION,2022-11-01,BASIC,2022,53.0
1583,Other,45-54,Sweden,Organic Search,INITIAL,2022-10-01,PRO,2022,85.0
1584,Male,55-65,Sweden,TV,INITIAL,2022-03-01,BASIC,2022,53.0
1585,Other,55-65,Norway,,INITIAL,2021-09-01,PRO,2021,75.0
1585,Other,55-65,Norway,,UPGRADE,2022-11-01,MAX,2022,119.0
1586,Male,18-24,Norway,Display,INITIAL,2022-08-01,BASIC,2022,53.0
1587,Male,25-34,Norway,facebook,INITIAL,2021-12-01,BASIC,2021,43.0
1588,Other,35-44,Sweden,Paid Search,INITIAL,2020-12-01,PRO,2020,65.0
1588,Other,35-44,Sweden,Paid Search,UPGRADE,2021-08-01,MAX,2021,109.0
1589,Male,25-34,Sweden,,INITIAL,2020-07-01,BASIC,2020,33.0
1589,Male,25-34,Sweden,,UPGRADE,2021-04-01,MAX,2021,109.0
1590,Female,35-44,Denmark,,INITIAL,2021-03-01,PRO,2021,75.0
1590,Female,35-44,Denmark,,UPGRADE,2022-10-01,MAX,2022,119.0
1591,Male,25-34,Finland,,INITIAL,2020-03-01,BASIC,2020,33.0
1591,Male,25-34,Finland,,UPGRADE,2020-12-01,MAX,2020,99.0
1591,Male,25-34,Finland,,CHURN,2020-08-01,BASIC,2020,33.0
1592,Female,18-24,Norway,facebook,INITIAL,2021-04-01,BASIC,2021,43.0
1593,Other,45-54,Denmark,facebook,INITIAL,2021-08-01,MAX,2021,109.0
1593,Other,45-54,Denmark,facebook,REDUCTION,2022-10-01,BASIC,2022,53.0
1594,Female,55-65,Denmark,,INITIAL,2022-12-01,PRO,2022,85.0
1595,Female,45-54,Norway,facebook,INITIAL,2022-02-01,PRO,2022,85.0
1596,Other,18-24,Finland,Paid Search,INITIAL,2022-07-01,MAX,2022,119.0
1597,Male,55-65,Denmark,Paid Search,INITIAL,2021-12-01,BASIC,2021,43.0
1598,Male,25-34,Sweden,,INITIAL,2021-10-01,BASIC,2021,43.0
1599,Female,35-44,Sweden,,INITIAL,2022-10-01,PRO,2022,85.0
1600,Male,45-54,Norway,,INITIAL,2020-06-01,PRO,2020,65.0
1600,Male,45-54,Norway,,UPGRADE,2022-07-01,MAX,2022,119.0
1600,Male,45-54,Norway,,CHURN,2021-05-01,PRO,2021,75.0
1601,Other,55-65,Norway,,INITIAL,2022-06-01,PRO,2022,85.0
1602,Male,45-54,Denmark,,INITIAL,2022-01-01,PRO,2022,85.0
1602,Male,45-54,Denmark,,UPGRADE,2022-11-01,MAX,2022,119.0
1603,Female,18-24,Sweden,Google Ads,INITIAL,2022-11-01,BASIC,2022,53.0
1604,Male,18-24,Denmark,Organic Search,INITIAL,2022-02-01,BASIC,2022,53.0
1605,Other,45-54,Sweden,Paid Search,INITIAL,2022-03-01,BASIC,2022,53.0
1606,Other,18-24,Denmark,Paid Search,INITIAL,2021-12-01,BASIC,2021,43.0
1606,Other,18-24,Denmark,Paid Search,UPGRADE,2022-09-01,MAX,2022,119.0
1607,Other,55-65,Sweden,,INITIAL,2022-05-01,PRO,2022,85.0
1608,Other,35-44,Denmark,,INITIAL,2021-10-01,PRO,2021,75.0
1609,Other,25-34,Sweden,,INITIAL,2020-10-01,PRO,2020,65.0
1609,Other,25-34,Sweden,,UPGRADE,2021-02-01,MAX,2021,109.0
1609,Other,25-34,Sweden,,CHURN,2021-07-01,MAX,2021,109.0
1610,Other,55-65,Sweden,Display,INITIAL,2020-02-01,MAX,2020,99.0
1610,Other,55-65,Sweden,Display,REDUCTION,2020-06-01,BASIC,2020,33.0
1611,Female,45-54,Norway,Paid Search,INITIAL,2020-05-01,PRO,2020,65.0
1611,Female,45-54,Norway,Paid Search,UPGRADE,2021-12-01,MAX,2021,109.0
1611,Female,45-54,Norway,Paid Search,CHURN,2021-06-01,PRO,2021,75.0
1612,Other,55-65,Finland,,INITIAL,2022-06-01,PRO,2022,85.0
1613,Male,35-44,Sweden,Organic Search,INITIAL,2022-12-01,PRO,2022,85.0
1614,Other,25-34,Norway,facebook,INITIAL,2020-11-01,MAX,2020,99.0
1614,Other,25-34,Norway,facebook,REDUCTION,2022-06-01,PRO,2022,85.0
1615,Male,45-54,Sweden,Paid Search,INITIAL,2020-11-01,BASIC,2020,33.0
1615,Male,45-54,Sweden,Paid Search,UPGRADE,2021-05-01,PRO,2021,75.0
1615,Male,45-54,Sweden,Paid Search,CHURN,2021-11-01,BASIC,2021,43.0
1615,Male,45-54,Sweden,Paid Search,CHURN,2021-02-01,BASIC,2021,43.0
1616,Male,18-24,Finland,Display,INITIAL,2021-09-01,PRO,2021,75.0
1616,Male,18-24,Finland,Display,REDUCTION,2022-03-01,BASIC,2022,53.0
1617,Female,55-65,Sweden,Display,INITIAL,2022-03-01,BASIC,2022,53.0
1618,Female,25-34,Finland,Google Ads,INITIAL,2021-01-01,BASIC,2021,43.0
1618,Female,25-34,Finland,Google Ads,UPGRADE,2022-11-01,MAX,2022,119.0
1619,Other,18-24,Sweden,,INITIAL,2021-03-01,PRO,2021,75.0
1619,Other,18-24,Sweden,,UPGRADE,2021-12-01,MAX,2021,109.0
1620,Female,25-34,Sweden,Google Ads,INITIAL,2021-07-01,MAX,2021,109.0
1620,Female,25-34,Sweden,Google Ads,REDUCTION,2021-08-01,BASIC,2021,43.0
1621,Female,25-34,Sweden,Paid Search,INITIAL,2021-04-01,BASIC,2021,43.0
1621,Female,25-34,Sweden,Paid Search,UPGRADE,2022-07-01,MAX,2022,119.0
1621,Female,25-34,Sweden,Paid Search,CHURN,2021-09-01,BASIC,2021,43.0
1622,Other,55-65,Finland,Google Ads,INITIAL,2022-02-01,MAX,2022,119.0
1622,Other,55-65,Finland,Google Ads,REDUCTION,2022-05-01,BASIC,2022,53.0
1623,Other,55-65,Sweden,facebook,INITIAL,2020-09-01,BASIC,2020,33.0
1623,Other,55-65,Sweden,facebook,UPGRADE,2021-01-01,PRO,2021,75.0
1623,Other,55-65,Sweden,facebook,CHURN,2021-09-01,BASIC,2021,43.0
1624,Female,35-44,Finland,,INITIAL,2020-04-01,MAX,2020,99.0
1624,Female,35-44,Finland,,REDUCTION,2021-05-01,BASIC,2021,43.0
1625,Male,45-54,Sweden,Organic Search,INITIAL,2021-12-01,BASIC,2021,43.0
1625,Male,45-54,Sweden,Organic Search,UPGRADE,2022-08-01,MAX,2022,119.0
1625,Male,45-54,Sweden,Organic Search,CHURN,2022-11-01,BASIC,2022,53.0
1626,Other,45-54,Norway,Organic Search,INITIAL,2020-05-01,PRO,2020,65.0
1626,Other,45-54,Norway,Organic Search,UPGRADE,2021-03-01,MAX,2021,109.0
1627,Other,45-54,Sweden,,INITIAL,2022-11-01,BASIC,2022,53.0
1628,Male,18-24,Denmark,,INITIAL,2021-08-01,PRO,2021,75.0
1628,Male,18-24,Denmark,,REDUCTION,2022-08-01,BASIC,2022,53.0
1629,Male,35-44,Denmark,Organic Search,INITIAL,2021-11-01,PRO,2021,75.0
1630,Other,45-54,Sweden,Organic Search,INITIAL,2021-12-01,MAX,2021,109.0
1630,Other,45-54,Sweden,Organic Search,REDUCTION,2022-07-01,PRO,2022,85.0
1631,Male,45-54,Finland,,INITIAL,2022-03-01,PRO,2022,85.0
1631,Male,45-54,Finland,,REDUCTION,2022-06-01,BASIC,2022,53.0
1632,Other,18-24,Norway,Paid Search,INITIAL,2021-10-01,PRO,2021,75.0
1633,Female,25-34,Denmark,Google Ads,INITIAL,2022-01-01,PRO,2022,85.0
1633,Female,25-34,Denmark,Google Ads,CHURN,2022-11-01,PRO,2022,85.0
1634,Male,45-54,Denmark,,INITIAL,2022-07-01,BASIC,2022,53.0
1635,Other,25-34,Denmark,facebook,INITIAL,2020-06-01,MAX,2020,99.0
1635,Other,25-34,Denmark,facebook,REDUCTION,2020-08-01,BASIC,2020,33.0
1635,Other,25-34,Denmark,facebook,CHURN,2021-06-01,BASIC,2021,43.0
1636,Other,25-34,Finland,,INITIAL,2020-03-01,MAX,2020,99.0
1636,Other,25-34,Finland,,REDUCTION,2020-04-01,BASIC,2020,33.0
1637,Female,45-54,Sweden,facebook,INITIAL,2020-11-01,BASIC,2020,33.0
1637,Female,45-54,Sweden,facebook,UPGRADE,2022-08-01,MAX,2022,119.0
1638,Male,55-65,Denmark,,INITIAL,2021-05-01,PRO,2021,75.0
1638,Male,55-65,Denmark,,UPGRADE,2022-01-01,MAX,2022,119.0
1638,Male,55-65,Denmark,,CHURN,2021-10-01,PRO,2021,75.0
1638,Male,55-65,Denmark,,CHURN,2022-06-01,PRO,2022,85.0
1639,Female,35-44,Norway,Google Ads,INITIAL,2020-04-01,MAX,2020,99.0
1639,Female,35-44,Norway,Google Ads,REDUCTION,2020-09-01,PRO,2020,65.0
1640,Other,55-65,Sweden,TV,INITIAL,2021-09-01,MAX,2021,109.0
1640,Other,55-65,Sweden,TV,REDUCTION,2021-10-01,PRO,2021,75.0
1641,Male,55-65,Sweden,,INITIAL,2021-11-01,BASIC,2021,43.0
1641,Male,55-65,Sweden,,CHURN,2022-04-01,BASIC,2022,53.0
1642,Female,55-65,Denmark,Paid Search,INITIAL,2020-12-01,PRO,2020,65.0
1642,Female,55-65,Denmark,Paid Search,REDUCTION,2022-01-01,BASIC,2022,53.0
1642,Female,55-65,Denmark,Paid Search,CHURN,2022-11-01,BASIC,2022,53.0
1643,Male,18-24,Denmark,,INITIAL,2021-10-01,PRO,2021,75.0
1643,Male,18-24,Denmark,,UPGRADE,2022-06-01,MAX,2022,119.0
1644,Female,18-24,Finland,,INITIAL,2022-05-01,PRO,2022,85.0
1644,Female,18-24,Finland,,REDUCTION,2022-08-01,BASIC,2022,53.0
1645,Other,18-24,Denmark,,INITIAL,2021-09-01,BASIC,2021,43.0
1646,Other,55-65,Finland,facebook,INITIAL,2021-12-01,BASIC,2021,43.0
1647,Male,25-34,Denmark,facebook,INITIAL,2020-09-01,BASIC,2020,33.0
1647,Male,25-34,Denmark,facebook,UPGRADE,2021-06-01,MAX,2021,109.0
1647,Male,25-34,Denmark,facebook,CHURN,2021-06-01,BASIC,2021,43.0
1648,Other,55-65,Sweden,Paid Search,INITIAL,2020-07-01,MAX,2020,99.0
1648,Other,55-65,Sweden,Paid Search,REDUCTION,2021-01-01,PRO,2021,75.0
1649,Female,25-34,Denmark,Google Ads,INITIAL,2021-01-01,PRO,2021,75.0
1649,Female,25-34,Denmark,Google Ads,REDUCTION,2022-08-01,BASIC,2022,53.0
1650,Female,55-65,Sweden,,INITIAL,2021-08-01,BASIC,2021,43.0
1650,Female,55-65,Sweden,,UPGRADE,2022-05-01,PRO,2022,85.0
1651,Male,35-44,Sweden,,INITIAL,2020-03-01,BASIC,2020,33.0
1651,Male,35-44,Sweden,,UPGRADE,2022-03-01,PRO,2022,85.0
1652,Other,55-65,Norway,Google Ads,INITIAL,2022-09-01,BASIC,2022,53.0
1653,Other,18-24,Sweden,,INITIAL,2022-08-01,BASIC,2022,53.0
1654,Other,45-54,Denmark,,INITIAL,2020-04-01,MAX,2020,99.0
1654,Other,45-54,Denmark,,REDUCTION,2020-10-01,PRO,2020,65.0
1654,Other,45-54,Denmark,,CHURN,2021-08-01,PRO,2021,75.0
1655,Male,18-24,Norway,facebook,INITIAL,2020-06-01,BASIC,2020,33.0
1655,Male,18-24,Norway,facebook,UPGRADE,2021-12-01,PRO,2021,75.0
1656,Other,55-65,Denmark,Organic Search,INITIAL,2022-09-01,MAX,2022,119.0
1657,Female,45-54,Finland,Organic Search,INITIAL,2022-08-01,PRO,2022,85.0
1657,Female,45-54,Finland,Organic Search,UPGRADE,2022-11-01,MAX,2022,119.0
1658,Male,55-65,Norway,facebook,INITIAL,2021-02-01,BASIC,2021,43.0
1659,Other,25-34,Norway,,INITIAL,2020-07-01,MAX,2020,99.0
1659,Other,25-34,Norway,,REDUCTION,2021-12-01,PRO,2021,75.0
1660,Male,25-34,Denmark,,INITIAL,2020-06-01,BASIC,2020,33.0
1660,Male,25-34,Denmark,,UPGRADE,2020-12-01,PRO,2020,65.0
1661,Male,18-24,Sweden,facebook,INITIAL,2021-10-01,BASIC,2021,43.0
1661,Male,18-24,Sweden,facebook,UPGRADE,2022-05-01,MAX,2022,119.0
1661,Male,18-24,Sweden,facebook,CHURN,2022-11-01,MAX,2022,119.0
1662,Male,45-54,Denmark,,INITIAL,2022-01-01,BASIC,2022,53.0
1662,Male,45-54,Denmark,,UPGRADE,2022-09-01,PRO,2022,85.0
1662,Male,45-54,Denmark,,CHURN,2022-07-01,BASIC,2022,53.0
1663,Female,55-65,Sweden,,INITIAL,2022-12-01,BASIC,2022,53.0
1664,Male,35-44,Norway,Organic Search,INITIAL,2020-08-01,PRO,2020,65.0
1664,Male,35-44,Norway,Organic Search,UPGRADE,2021-04-01,MAX,2021,109.0
1664,Male,35-44,Norway,Organic Search,CHURN,2022-01-01,MAX,2022,119.0
1665,Other,25-34,Finland,Display,INITIAL,2020-05-01,PRO,2020,65.0
1665,Other,25-34,Finland,Display,REDUCTION,2021-06-01,BASIC,2021,43.0
1666,Other,25-34,Norway,Paid Search,INITIAL,2021-03-01,BASIC,2021,43.0
1666,Other,25-34,Norway,Paid Search,UPGRADE,2022-08-01,PRO,2022,85.0
1667,Male,25-34,Sweden,Organic Search,INITIAL,2020-12-01,PRO,2020,65.0
1667,Male,25-34,Sweden,Organic Search,REDUCTION,2021-03-01,BASIC,2021,43.0
1668,Other,45-54,Sweden,,INITIAL,2022-12-01,MAX,2022,119.0
1669,Other,18-24,Denmark,,INITIAL,2021-07-01,MAX,2021,109.0
1670,Other,55-65,Sweden,,INITIAL,2022-05-01,MAX,2022,119.0
1670,Other,55-65,Sweden,,REDUCTION,2022-10-01,PRO,2022,85.0
1671,Male,45-54,Denmark,,INITIAL,2020-06-01,BASIC,2020,33.0
1671,Male,45-54,Denmark,,UPGRADE,2022-04-01,PRO,2022,85.0
1671,Male,45-54,Denmark,,CHURN,2022-07-01,PRO,2022,85.0
1672,Male,35-44,Sweden,,INITIAL,2021-03-01,PRO,2021,75.0
1672,Male,35-44,Sweden,,REDUCTION,2022-04-01,BASIC,2022,53.0
1673,Female,25-34,Sweden,Display,INITIAL,2022-03-01,PRO,2022,85.0
1673,Female,25-34,Sweden,Display,CHURN,2022-09-01,PRO,2022,85.0
1674,Female,18-24,Denmark,facebook,INITIAL,2021-03-01,BASIC,2021,43.0
1675,Other,18-24,Sweden,,INITIAL,2020-03-01,BASIC,2020,33.0
1675,Other,18-24,Sweden,,UPGRADE,2022-09-01,MAX,2022,119.0
1676,Other,35-44,Norway,,INITIAL,2022-01-01,BASIC,2022,53.0
1676,Other,35-44,Norway,,UPGRADE,2022-09-01,MAX,2022,119.0
1677,Other,55-65,Sweden,Paid Search,INITIAL,2022-09-01,PRO,2022,85.0
1678,Male,35-44,Norway,,INITIAL,2020-02-01,PRO,2020,65.0
1678,Male,35-44,Norway,,REDUCTION,2020-04-01,BASIC,2020,33.0
1678,Male,35-44,Norway,,CHURN,2021-05-01,BASIC,2021,43.0
1679,Female,25-34,Sweden,Google Ads,INITIAL,2021-03-01,PRO,2021,75.0
1679,Female,25-34,Sweden,Google Ads,REDUCTION,2022-01-01,BASIC,2022,53.0
1680,Female,18-24,Sweden,,INITIAL,2020-12-01,PRO,2020,65.0
1680,Female,18-24,Sweden,,UPGRADE,2021-07-01,MAX,2021,109.0
1681,Male,18-24,Norway,Google Ads,INITIAL,2021-01-01,BASIC,2021,43.0
1681,Male,18-24,Norway,Google Ads,UPGRADE,2022-01-01,MAX,2022,119.0
1682,Male,18-24,Finland,Paid Search,INITIAL,2022-06-01,BASIC,2022,53.0
1682,Male,18-24,Finland,Paid Search,CHURN,2022-10-01,BASIC,2022,53.0
1683,Female,18-24,Denmark,facebook,INITIAL,2021-12-01,BASIC,2021,43.0
1684,Female,18-24,Sweden,,INITIAL,2022-05-01,BASIC,2022,53.0
1685,Other,18-24,Finland,Organic Search,INITIAL,2022-08-01,BASIC,2022,53.0
1686,Female,18-24,Norway,Organic Search,INITIAL,2021-06-01,PRO,2021,75.0
1686,Female,18-24,Norway,Organic Search,REDUCTION,2022-07-01,BASIC,2022,53.0
1687,Other,55-65,Finland,,INITIAL,2022-07-01,BASIC,2022,53.0
1688,Other,25-34,Finland,,INITIAL,2020-09-01,BASIC,2020,33.0
1688,Other,25-34,Finland,,UPGRADE,2021-10-01,MAX,2021,109.0
1688,Other,25-34,Finland,,CHURN,2021-01-01,BASIC,2021,43.0
1688,Other,25-34,Finland,,CHURN,2022-08-01,MAX,2022,119.0
1689,Female,25-34,Norway,,INITIAL,2021-03-01,MAX,2021,109.0
1689,Female,25-34,Norway,,REDUCTION,2021-06-01,PRO,2021,75.0
1689,Female,25-34,Norway,,CHURN,2021-09-01,PRO,2021,75.0
1690,Male,25-34,Finland,,INITIAL,2021-04-01,BASIC,2021,43.0
1690,Male,25-34,Finland,,CHURN,2021-09-01,BASIC,2021,43.0
1691,Other,55-65,Sweden,Organic Search,INITIAL,2022-10-01,PRO,2022,85.0
1692,Male,18-24,Finland,facebook,INITIAL,2021-10-01,BASIC,2021,43.0
1693,Female,25-34,Denmark,,INITIAL,2020-07-01,BASIC,2020,33.0
1694,Other,55-65,Sweden,,INITIAL,2021-05-01,PRO,2021,75.0
1694,Other,55-65,Sweden,,UPGRADE,2022-04-01,MAX,2022,119.0
1694,Other,55-65,Sweden,,CHURN,2021-09-01,PRO,2021,75.0
1695,Other,45-54,Denmark,,INITIAL,2020-04-01,BASIC,2020,33.0
1695,Other,45-54,Denmark,,UPGRADE,2021-10-01,PRO,2021,75.0
